,"0","0","0","0","N","N"
"0217","73","10JQ","0","S","R003","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JS","0","S","R006","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JT","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JU","0","S","R003","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JV","0","S","R006","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JW","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JX","0","S","R002","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10JY","0","S","R003","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K0","0","S","R005","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K1","0","S","R006","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K2","0","S","R007","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K3","0","S","R008","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K4","0","S","R009","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K6","0","N",,"F","0","30","40","30","40","0","0","0","0","20","0","20","0","0","0","0","N","N"
"0217","73","10K7","0","S","R015","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K8","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10K9","0","S","R002","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KA","0","S","R003","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KC","0","S","R005","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KD","0","S","R006","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KE","0","S","R007","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KF","0","S","R008","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KG","0","N",,"F","0","30","40","30","40","0","0","0","0","20","0","20","0","0","0","0","N","N"
"0217","73","10KH","0","S","R015","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KI","0","S","R039","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KJ","0","S","R040","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KL","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KM","0","S","R003","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KO","0","S","R006","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","73","10KP","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","86","01Y6","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
"0217","86","01Y7","0","S","R001","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N","N"
